id_binyan,t_sug_mivne,ms_komot,gova_simplex_2019,max_height,min_height,shem_mivne,t_amudim,id_binyan_orig,UniqueId,year
22370,מבנה רגיל,2.0,11.13,35.64,24.51, ,לא,93467,513-22370,1959.0
22371,מבנה ציבור,1.0,13.39,34.4,21.01, ,לא,93521,513-22371,1955.0
22372,מבנה ציבור,2.0,12.84,34.24,21.4, ,לא,93489,513-22372,2013.0
22374,מבנה רגיל,3.0,10.98,42.14,31.16, ,לא,93710,513-22374,1935.0
22375,מבנה רגיל,2.0,9.46,32.4,22.94, ,לא,93523,513-22375,2005.0
22376,מבנה רגיל,2.0,9.85,34.46,24.61, ,לא,93687,513-22376,1956.0
22377,מבנה רגיל,2.0,9.95,33.59,23.64, ,לא,93490,513-22377,1971.0
22378,מבנה רגיל,1.0,4.92,26.93,22.01, ,לא,93525,513-22378,1959.0
22379,מבנה רגיל,1.0,6.32,28.76,22.44, ,לא,93491,513-22379,1971.0
22380,מבנה רגיל,15.0,54.57,77.07,22.5, ,כן,100259,513-22380,1986.0
22381,מבנה ציבור,1.0,13.04,44.86,31.82,בית הלוחם,לא,60006,513-22381,
22382,מבנה רגיל,3.0,9.36,39.5,30.14, ,לא,50496,513-22382,1987.0
22383,מבנה רגיל,3.0,9.78,39.77,29.99, ,לא,100106,513-22383,1987.0
22384,מבנה רגיל,3.0,7.58,40.7,33.12, ,לא,100108,513-22384,1987.0
22385,מבנה רגיל,3.0,9.33,38.39,29.06, ,לא,100112,513-22385,1988.0
22386,מבנה רגיל,3.0,9.92,39.89,29.97, ,לא,100110,513-22386,1988.0
22387,מבנה ציבור,3.0,11.21,40.12,28.91, ,לא,100114,513-22387,1988.0
22388,מבנה רגיל,3.0,10.18,39.28,29.1, ,לא,100116,513-22388,1988.0
22389,מבנה רגיל,3.0,9.61,38.09,28.48, ,לא,100122,513-22389,1988.0
22390,מבנה רגיל,3.0,10.23,36.8,26.57, ,לא,100126,513-22390,1989.0
22391,מבנה רגיל,3.0,10.96,38.11,27.15, ,לא,100127,513-22391,1989.0
22521,מבנה ציבור,1.0,9.78,42.73,32.95, ,לא,145495,513-22521,
22917,מבנה רגיל,1.0,11.48,43.41,31.93, ,לא,93781,513-22917,1955.0
22918,מבנה רגיל,2.0,11.8,43.1,31.3, ,לא,93989,513-22918,1979.0
22919,מבנה רגיל,1.0,8.31,31.8,23.49, ,לא,93903,513-22919,1962.0
22920,מבנה רגיל,2.0,11.28,31.52,20.24, ,לא,94055,513-22920,1967.0
22921,מבנה רגיל,2.0,8.38,41.86,33.48, ,לא,93779,513-22921,1989.0
22922,מבנה רגיל,2.0,8.99,40.0,31.01, ,לא,94029,513-22922,2008.0
22923,מבנה רגיל,2.0,9.46,35.55,26.09, ,לא,93904,513-22923,1963.0
22924,מבנה רגיל,2.0,9.35,31.0,21.65, ,לא,94054,513-22924,1964.0
22925,מבנה רגיל,2.0,9.48,44.44,34.96, ,לא,50555,513-22925,1983.0
22927,מבנה רגיל,2.0,8.79,36.88,28.09, ,כן,93994,513-22927,1967.0
22928,מבנה רגיל,2.0,12.7,48.88,36.18, ,קיימת קומה מפולשת,93772,513-22928,1978.0
22929,מבנה רגיל,2.0,8.68,34.95,26.27, ,לא,93862,513-22929,1979.0
22930,מבנה רגיל,2.0,6.82,33.73,26.91, ,לא,93853,513-22930,1973.0
22931,מבנה רגיל,2.0,12.33,46.24,33.91, ,לא,93770,513-22931,2013.0
22932,מבנה רגיל,1.0,11.79,45.25,33.46, ,לא,93773,513-22932,1968.0
22933,מבנה רגיל,2.0,9.09,44.18,35.09, ,לא,93768,513-22933,1963.0
22934,מבנה רגיל,2.0,8.75,35.17,26.42, ,לא,93849,513-22934,1974.0
22936,מבנה רגיל,2.0,11.48,37.89,26.41, ,לא,93845,513-22936,1970.0
22937,מבנה רגיל,2.0,7.1,35.7,28.6, ,לא,93843,513-22937,1967.0
22938,מבנה רגיל,2.0,11.98,44.03,32.05, ,לא,93769,513-22938,1983.0
22939,מבנה רגיל,2.0,7.93,41.99,34.06, ,לא,93767,513-22939,1960.0
22940,מבנה רגיל,2.0,7.62,39.12,31.5, ,לא,93839,513-22940,1991.0
22941,מבנה רגיל,2.0,20.2,55.57,35.37, ,לא,93761,513-22941,1987.0
22942,מבנה רגיל,1.0,8.63,41.09,32.46, ,לא,93755,513-22942,1961.0
22943,מבנה ציבור,1.0,10.73,42.65,31.92, ,לא,54004,513-22943,1997.0
22944,מבנה רגיל,1.0,9.41,40.77,31.36, ,לא,93823,513-22944,2012.0
22945,מבנה רגיל,2.0,8.73,40.01,31.28, ,לא,93821,513-22945,1956.0
22946,מבנה רגיל,1.0,8.73,38.77,30.04, ,לא,93928,513-22946,
22947,מבנה רגיל,2.0,6.32,36.65,30.33, ,לא,93905,513-22947,2007.0
22948,מבנה רגיל,7.0,30.21,49.35,19.14, ,כן,50559,513-22948,
22949,מבנה ציבור,2.0,12.46,29.59,17.13, ,לא,98657,513-22949,1973.0
22950,מבנה רגיל,7.0,31.05,50.7,19.65, ,כן,98524,513-22950,1973.0
22951,מבנה רגיל,7.0,30.69,50.56,19.87, ,כן,98526,513-22951,1973.0
22952,מבנה רגיל,8.0,32.53,51.99,19.46, ,כן,98565,513-22952,1974.0
22953,מבנה רגיל,8.0,31.92,51.56,19.64, ,כן,98566,513-22953,1975.0
22954,מבנה ציבור,1.0,9.28,26.98,17.7, ,לא,98714,513-22954,1967.0
22956,מבנה רגיל,4.0,16.05,36.88,20.83, ,כן,93964,513-22956,1964.0
22957,מבנה רגיל,4.0,15.67,35.28,19.61, ,כן,93328,513-22957,1964.0
22958,מבנה רגיל,4.0,7.71,35.99,28.28, ,כן,93330,513-22958,1964.0
22959,מבנה רגיל,5.0,21.45,40.67,19.22, ,כן,93336,513-22959,1970.0
22960,מבנה רגיל,4.0,14.42,33.26,18.84, ,לא,99472,513-22960,1971.0
22963,מבנה רגיל,8.0,31.66,49.59,17.93, ,כן,97964,513-22963,1970.0
22964,מבנה רגיל,4.0,22.88,39.98,17.1, ,כן,54017,513-22964,1989.0
22965,מבנה רגיל,4.0,22.93,40.02,17.09, ,כן,99649,513-22965,1989.0
22966,מבנה רגיל,8.0,32.78,53.59,20.81, ,כן,98555,513-22966,1971.0
22967,מבנה רגיל,8.0,33.2,53.09,19.89, ,כן,98561,513-22967,1973.0
22968,מבנה רגיל,8.0,32.84,53.23,20.39, ,כן,98559,513-22968,1973.0
22969,מבנה רגיל,8.0,32.12,52.96,20.84, ,כן,98557,513-22969,1973.0
22970,מבנה רגיל,8.0,31.79,52.78,20.99, ,כן,98554,513-22970,1975.0
22971,מבנה רגיל,8.0,32.42,53.31,20.89, ,כן,98527,513-22971,1971.0
22972,מבנה רגיל,8.0,30.87,48.98,18.11, ,כן,97968,513-22972,1969.0
22973,מבנה רגיל,12.0,45.41,65.7,20.29, ,כן,98608,513-22973,1968.0
22974,מבנה רגיל,8.0,35.0,53.09,18.09, ,כן,98660,513-22974,1966.0
22975,מבנה רגיל,6.0,26.35,44.02,17.67, ,כן,98634,513-22975,1989.0
22976,מבנה ציבור,1.0,6.56,26.63,20.07, ,לא,98607,513-22976,1968.0
22977,מבנה ציבור,1.0,4.29,25.23,20.94, ,לא,50176,513-22977,
22978,מבנה ציבור,1.0,2.51,25.95,23.44, ,לא,50177,513-22978,
27961,מבנה רגיל,1.0,7.85,16.64,8.79, ,לא,53790,513-27961,0.0
27962,מבנה רגיל,1.0,14.3,24.54,10.24, ,לא,53791,513-27962,1971.0
27963,מבנה רגיל,1.0,8.52,18.65,10.13, ,לא,53793,513-27963,0.0
27964,מבנה רגיל,1.0,7.62,15.66,8.04, ,לא,53949,513-27964,
27965,מבנה רגיל,1.0,2.96,15.45,12.49, ,לא,53788,513-27965,
27966,מבנה רגיל,1.0,8.4,17.88,9.48, ,לא,50071,513-27966,
27967,מבנה ארעי,1.0,10.31,21.07,10.76, ,לא,50462,513-27967,
51158,מבנה רגיל,13.0,45.4,52.51,7.11, ,כן,160007,513-51158,2004.0
51159,מבנה רגיל,13.0,44.63,52.75,8.12, ,כן,160008,513-51159,2004.0
27971,מבנה רגיל,1.0,20.68,27.9,7.22, ,לא,53783,513-27971,
27972,מבנה רגיל,1.0,4.44,11.88,7.44, ,לא,53784,513-27972,
27973,מבנה רגיל,1.0,6.08,13.32,7.24, ,לא,53950,513-27973,
27974,מבנה רגיל,4.0,20.83,28.0,7.17,מכללת לוינסקי,לא,99756,513-27974,1981.0
27975,מבנה רגיל,1.0,7.53,14.89,7.36, ,לא,53785,513-27975,
27977,מבנה רגיל,1.0,3.85,31.08,27.23, ,לא,50054,513-27977,2009.0
27978,מבנה רגיל,1.0,6.22,13.41,7.19, ,לא,50055,513-27978,
27979,מבנה רגיל,1.0,0.85,28.04,27.19, ,לא,50056,513-27979,
27980,מבנה רגיל,1.0,7.63,14.5,6.87, ,לא,50057,513-27980,
27981,מבנה רגיל,1.0,8.15,15.19,7.04, ,לא,50058,513-27981,
27982,מבנה רגיל,1.0,4.61,12.22,7.61, ,לא,50060,513-27982,
27986,מבנה רגיל,2.0,12.05,20.42,8.37, ,לא,50470,513-27986,1997.0
27987,מבנה רגיל,1.0,5.22,13.44,8.22, ,לא,50052,513-27987,
27988,מבנה רגיל,1.0,4.39,16.48,12.09, ,לא,53789,513-27988,
27989,מבנה רגיל,1.0,8.88,18.46,9.58, ,לא,53792,513-27989,
27990,מבנה רגיל,1.0,0.27,8.18,7.91, ,לא,50063,513-27990,0.0
27991,מבנה רגיל,1.0,6.84,16.75,9.91, ,לא,50463,513-27991,1971.0
27992,מבנה רגיל,1.0,7.77,18.15,10.38, ,לא,50068,513-27992,
27993,מבנה רגיל,1.0,8.29,18.12,9.83, ,לא,50073,513-27993,
27994,מבנה רגיל,8.0,31.21,38.65,7.44, ,כן,53952,513-27994,1991.0
27995,מבנה רגיל,1.0,10.18,18.34,8.16, ,כן,100387,513-27995,1990.0
27996,מבנה רגיל,1.0,0.64,8.18,7.54, ,לא,53775,513-27996,
27997,מבנה רגיל,1.0,10.14,18.46,8.32, ,לא,100385,513-27997,1990.0
27998,מבנה רגיל,1.0,10.49,18.03,7.54, ,לא,53774,513-27998,
27999,מבנה רגיל,1.0,5.96,14.23,8.27, ,לא,53776,513-27999,
28000,מבנה רגיל,8.0,31.37,39.42,8.05, ,כן,145613,513-28000,1990.0
28001,מבנה רגיל,9.0,34.42,41.33,6.91, ,כן,50471,513-28001,1992.0
28002,מבנה רגיל,1.0,8.3,15.05,6.75, ,לא,145513,513-28002,2021.0
28003,מבנה רגיל,1.0,7.14,15.31,8.17, ,לא,50469,513-28003,
28004,מבנה רגיל,1.0,9.71,16.55,6.84, ,לא,50468,513-28004,
28005,מבנה רגיל,1.0,6.56,13.52,6.96, ,לא,50059,513-28005,
28007,מבנה רגיל,6.0,45.72,59.43,13.71,sea & sun towres,כן,146300,513-28007,1993.0
28010,מבנה רגיל,10.0,41.57,49.56,7.99, ,כן,146454,513-28010,2001.0
51157,מבנה רגיל,10.0,41.62,49.58,7.96, ,כן,160009,513-51157,2001.0
28012,מבנה רגיל,13.0,44.57,52.85,8.28, ,כן,100373,513-28012,1997.0
28014,מבנה רגיל,1.0,2.64,9.87,7.23, ,לא,50474,513-28014,
28015,מבנה רגיל,1.0,8.93,17.86,8.93, ,לא,50049,513-28015,
28016,מבנה רגיל,1.0,1.36,10.34,8.98, ,לא,50476,513-28016,
28017,מבנה רגיל,1.0,5.94,15.15,9.21, ,לא,50050,513-28017,
28018,מבנה רגיל,10.0,43.92,50.08,6.16, ,כן,50472,513-28018,1989.0
28019,מבנה רגיל,1.0,3.86,11.82,7.96, ,לא,53951,513-28019,
28020,מבנה רגיל,2.0,13.65,21.18,7.53, ,לא,145512,513-28020,1973.0
28023,מבנה רגיל,1.0,1.42,12.75,11.33, ,לא,53794,513-28023,
28024,מבנה רגיל,1.0,8.55,16.34,7.79, ,לא,53777,513-28024,
28025,מבנה רגיל,3.0,15.3,23.59,8.29,"בי""ס מצדה",לא,99751,513-28025,1975.0
28026,מבנה רגיל,1.0,1.67,10.41,8.74, ,לא,53778,513-28026,
28027,מבנה רגיל,1.0,5.13,14.08,8.95, ,לא,53779,513-28027,
28028,מבנה רגיל,1.0,4.19,11.16,6.97, ,לא,53780,513-28028,
28029,מבנה רגיל,2.0,13.43,22.01,8.58,המכללה למינהל,כן,99752,513-28029,1988.0
28032,מבנה רגיל,1.0,3.15,18.93,15.78, ,לא,88271,513-28032,1964.0
28033,מבנה רגיל,15.0,53.37,66.02,12.65,מלון מנדרין,כן,98853,513-28033,1991.0
28034,מבנה רגיל,1.0,6.85,16.88,10.03, ,לא,50475,513-28034,
28035,מבנה רגיל,1.0,4.62,14.72,10.1, ,לא,50473,513-28035,
28036,מבנה רגיל,1.0,13.27,21.73,8.46, ,כן,100509,513-28036,1990.0
28037,מבנה רגיל,1.0,16.21,21.28,5.07, ,לא,50051,513-28037,1994.0
28038,מבנה רגיל,10.0,38.04,46.13,8.09, ,כן,100381,513-28038,1990.0
28039,מבנה רגיל,10.0,38.23,43.22,4.99, ,כן,100384,513-28039,1994.0
28040,מבנה רגיל,2.0,10.68,37.9,27.22, ,לא,93851,513-28040,1971.0
28041,מבנה רגיל,2.0,10.98,43.36,32.38, ,לא,94014,513-28041,1989.0
28042,מבנה רגיל,1.0,8.45,39.49,31.04, ,לא,94016,513-28042,1972.0
28043,מבנה רגיל,1.0,6.99,40.68,33.69, ,לא,93788,513-28043,1972.0
28044,מבנה רגיל,3.0,5.05,38.65,33.6, ,לא,94017,513-28044,1973.0
28045,מבנה רגיל,2.0,7.6,36.93,29.33, ,לא,94005,513-28045,1966.0
28046,מבנה בבנייה,3.0,11.81,37.59,25.78, ,כן,94007,513-28046,2011.0
28047,מבנה רגיל,2.0,8.29,36.24,27.95, ,לא,93867,513-28047,1972.0
28048,מבנה רגיל,2.0,9.17,35.97,26.8, ,לא,93873,513-28048,1977.0
28050,מבנה רגיל,2.0,9.91,41.58,31.67, ,לא,54025,513-28050,1984.0
28051,מבנה רגיל,2.0,11.79,45.32,33.53, ,לא,93787,513-28051,1972.0
28052,מבנה רגיל,2.0,10.58,39.51,28.93, ,לא,94003,513-28052,2016.0
28053,מבנה רגיל,1.0,9.68,38.36,28.68, ,לא,94006,513-28053,1969.0
28054,מבנה רגיל,2.0,8.41,35.57,27.16, ,לא,93872,513-28054,1967.0
28055,מבנה רגיל,2.0,8.71,36.69,27.98, ,לא,93865,513-28055,1969.0
28056,מבנה רגיל,2.0,7.48,38.31,30.83, ,לא,94021,513-28056,1970.0
28057,מבנה רגיל,1.0,13.85,44.44,30.59, ,לא,94020,513-28057,1970.0
28058,מבנה רגיל,2.0,15.55,47.76,32.21, ,לא,93786,513-28058,1960.0
28059,מבנה רגיל,2.0,7.33,36.4,29.07, ,לא,94001,513-28059,1971.0
28060,מבנה רגיל,1.0,7.36,36.47,29.11, ,לא,94004,513-28060,1967.0
28061,מבנה רגיל,2.0,7.59,35.16,27.57, ,לא,93859,513-28061,1967.0
28064,מבנה רגיל,2.0,9.22,36.04,26.82, ,לא,93871,513-28064,1967.0
28065,מבנה בבנייה,2.0,9.98,42.56,32.58, ,לא,93784,513-28065,2009.0
28066,מבנה רגיל,2.0,8.73,40.44,31.71, ,לא,94023,513-28066,1970.0
28069,מבנה רגיל,2.0,8.02,37.46,29.44, ,לא,94002,513-28069,1975.0
28070,מבנה רגיל,2.0,7.98,34.6,26.62, ,לא,93861,513-28070,1970.0
28071,מבנה רגיל,2.0,8.95,35.66,26.71, ,כן,93870,513-28071,1976.0
28072,מבנה רגיל,2.0,15.87,47.71,31.84, ,לא,51412,513-28072,1964.0
28074,מבנה רגיל,2.0,9.21,37.9,28.69, ,קיימת קומה מפולשת,93997,513-28074,1968.0
28075,מבנה רגיל,1.0,9.44,38.38,28.94, ,לא,94024,513-28075,1968.0
28076,מבנה רגיל,2.0,7.67,35.06,27.39, ,לא,94000,513-28076,1969.0
28077,מבנה רגיל,2.0,13.12,47.8,34.68, ,לא,93789,513-28077,1991.0
28078,מבנה ציבור,2.0,12.0,50.99,38.99,"המרכז למרשם בנין ע""ש דסנברג- וולף",לא,93785,513-28078,1969.0
28079,מבנה רגיל,2.0,8.82,43.29,34.47, ,לא,93780,513-28079,1965.0
28080,מבנה רגיל,2.0,9.47,45.35,35.88, ,לא,94074,513-28080,2007.0
28081,מבנה רגיל,1.0,10.32,42.59,32.27, ,לא,94073,513-28081,1993.0
28082,מבנה רגיל,2.0,10.4,39.29,28.89, ,לא,130713,513-28082,1985.0
28083,מבנה רגיל,2.0,10.72,42.63,31.91, ,לא,93835,513-28083,1999.0
28084,מבנה רגיל,2.0,7.91,40.07,32.16, ,לא,93833,513-28084,2002.0
28085,מבנה רגיל,1.0,3.84,38.69,34.85, ,לא,93763,513-28085,1957.0
28086,מבנה רגיל,2.0,8.26,41.12,32.86, ,לא,54007,513-28086,1979.0
28087,מבנה בבנייה,1.0,11.79,43.6,31.81, ,לא,93829,513-28087,1962.0
28088,מבנה רגיל,2.0,6.5,39.4,32.9, ,לא,93827,513-28088,1956.0
28089,מבנה רגיל,1.0,12.52,43.96,31.44, ,לא,93838,513-28089,1961.0
28090,מבנה רגיל,2.0,13.58,43.23,29.65, ,לא,93836,513-28090,1993.0
28091,מבנה רגיל,2.0,8.74,39.5,30.76, ,לא,94031,513-28091,1967.0
28092,מבנה רגיל,1.0,7.47,38.04,30.57, ,לא,94033,513-28092,1958.0
28093,מבנה רגיל,2.0,8.82,39.37,30.55, ,קיימת קומה מפולשת,94035,513-28093,1959.0
28094,מבנה רגיל,2.0,10.71,44.52,33.81, ,לא,93759,513-28094,1982.0
28095,מבנה בבנייה,2.0,12.08,42.14,30.06, ,לא,93840,513-28095,2009.0
28096,מבנה רגיל,2.0,7.61,39.6,31.99, ,לא,93834,513-28096,1960.0
28098,מבנה רגיל,1.0,6.45,40.54,34.09, ,לא,97123,513-28098,1955.0
28099,מבנה רגיל,1.0,13.16,44.13,30.97, ,לא,51411,513-28099,1963.0
28100,מבנה רגיל,2.0,10.29,40.3,30.01, ,לא,93826,513-28100,1962.0
28101,מבנה רגיל,2.0,7.69,37.47,29.78, ,לא,93824,513-28101,1961.0
28102,מבנה רגיל,2.0,9.01,37.65,28.64, ,לא,93822,513-28102,1963.0
28103,מבנה רגיל,2.0,9.99,38.37,28.38, ,לא,93820,513-28103,1980.0
28104,מבנה רגיל,1.0,10.81,38.83,28.02, ,לא,97110,513-28104,1956.0
28105,מבנה רגיל,1.0,10.2,35.64,25.44, ,לא,93813,513-28105,1956.0
28106,מבנה רגיל,2.0,10.75,36.51,25.76, ,לא,93811,513-28106,1980.0
28107,מבנה רגיל,1.0,15.08,39.16,24.08, ,לא,93815,513-28107,
28108,מבנה רגיל,2.0,9.81,34.29,24.48, ,לא,93809,513-28108,1966.0
28109,מבנה רגיל,2.0,14.04,39.3,25.26, ,לא,93807,513-28109,1964.0
28110,מבנה רגיל,2.0,9.26,32.76,23.5, ,לא,93805,513-28110,1994.0
28111,מבנה רגיל,3.0,11.03,39.36,28.33, ,לא,93998,513-28111,1973.0
28112,מבנה רגיל,2.0,11.96,39.94,27.98, ,לא,93996,513-28112,1973.0
28113,מבנה רגיל,3.0,9.46,36.54,27.08, ,לא,93854,513-28113,1984.0
28114,מבנה רגיל,1.0,12.36,41.35,28.99, ,לא,93841,513-28114,1959.0
28115,מבנה רגיל,2.0,14.06,41.26,27.2, ,לא,93852,513-28115,1973.0
28116,מבנה רגיל,2.0,6.7,34.2,27.5, ,קיימת קומה מפולשת,93850,513-28116,1970.0
28117,מבנה רגיל,2.0,8.79,40.76,31.97, ,לא,54011,513-28117,1960.0
28118,מבנה רגיל,2.0,12.37,42.39,30.02, ,לא,93848,513-28118,1984.0
28119,מבנה רגיל,3.0,9.82,39.01,29.19, ,לא,93846,513-28119,1975.0
28120,מבנה רגיל,1.0,5.35,34.65,29.3, ,לא,54008,513-28120,1966.0
28121,מבנה רגיל,2.0,13.2,43.36,30.16, ,לא,93842,513-28121,2019.0
28122,מבנה רגיל,2.0,11.54,37.66,26.12, ,לא,93856,513-28122,1969.0
28123,מבנה רגיל,2.0,13.76,43.5,29.74, ,לא,130712,513-28123,1970.0
28124,מבנה רגיל,2.0,8.77,38.02,29.25, ,לא,93991,513-28124,1968.0
28125,מבנה רגיל,2.0,7.99,37.06,29.07, ,לא,93993,513-28125,1966.0
28126,מבנה רגיל,1.0,5.61,35.48,29.87, ,לא,93990,513-28126,1968.0
28127,מבנה רגיל,2.0,7.25,33.14,25.89, ,לא,93860,513-28127,1968.0
28128,מבנה רגיל,1.0,15.29,47.56,32.27, ,לא,93954,513-28128,2017.0
28129,מבנה רגיל,2.0,13.65,46.76,33.11, ,לא,93760,513-28129,1980.0
28130,מבנה רגיל,1.0,4.83,38.53,33.7, ,לא,93757,513-28130,1956.0
28131,מבנה רגיל,2.0,8.46,39.34,30.88, ,לא,93927,513-28131,1972.0
28132,מבנה רגיל,1.0,5.97,35.27,29.3, ,לא,50561,513-28132,1959.0
28133,מבנה רגיל,2.0,11.72,40.23,28.51, ,לא,94064,513-28133,1998.0
28134,מבנה רגיל,1.0,8.01,40.55,32.54, ,לא,93930,513-28134,
28135,מבנה רגיל,1.0,7.75,39.9,32.15, ,לא,50142,513-28135,
28137,מבנה רגיל,3.0,9.78,40.67,30.89, ,לא,93746,513-28137,2004.0
28138,מבנה רגיל,1.0,12.91,43.12,30.21, ,לא,93749,513-28138,1994.0
28139,מבנה רגיל,2.0,9.28,35.08,25.8, ,קיימת קומה מפולשת,93736,513-28139,1965.0
28140,מבנה רגיל,2.0,9.27,38.39,29.12, ,לא,50552,513-28140,1955.0
28141,מבנה רגיל,2.0,8.5,38.67,30.17, ,לא,93816,513-28141,1956.0
28142,מבנה רגיל,2.0,9.6,37.54,27.94, ,לא,93814,513-28142,2000.0
28143,מבנה רגיל,1.0,9.63,32.0,22.37, ,לא,93735,513-28143,1981.0
28144,מבנה רגיל,2.0,8.15,34.08,25.93, ,לא,93808,513-28144,1963.0
28145,מבנה רגיל,2.0,11.06,33.68,22.62, ,לא,93803,513-28145,1988.0
28146,מבנה רגיל,2.0,12.65,34.68,22.03, ,לא,93802,513-28146,1990.0
28147,מבנה רגיל,2.0,8.75,37.83,29.08, ,כן,94030,513-28147,1973.0
28149,מבנה רגיל,1.0,6.83,34.08,27.25, ,לא,93906,513-28149,1963.0
28150,מבנה רגיל,1.0,7.77,37.31,29.54, ,לא,94032,513-28150,1975.0
28152,מבנה רגיל,2.0,11.1,38.67,27.57, ,לא,93907,513-28152,1995.0
28153,מבנה רגיל,2.0,8.6,42.99,34.39, ,לא,93932,513-28153,2005.0
28155,מבנה רגיל,2.0,11.97,43.35,31.38, ,לא,93908,513-28155,1961.0
28156,מבנה רגיל,2.0,6.83,42.74,35.91, ,לא,93771,513-28156,1958.0
28157,מבנה רגיל,2.0,6.64,29.93,23.29, ,לא,50557,513-28157,1964.0
28158,מבנה רגיל,2.0,7.56,29.82,22.26, ,לא,93969,513-28158,1965.0
28159,מבנה רגיל,2.0,15.17,49.82,34.65, ,לא,93934,513-28159,1974.0
28160,מבנה רגיל,3.0,9.59,42.06,32.47, ,לא,93910,513-28160,2000.0
28161,מבנה רגיל,3.0,15.25,49.63,34.38, ,לא,144535,513-28161,
28163,מבנה רגיל,2.0,6.68,29.67,22.99, ,קיימת קומה מפולשת,93971,513-28163,1972.0
28164,מבנה רגיל,2.0,7.83,40.34,32.51, ,לא,93912,513-28164,2013.0
28165,מבנה רגיל,2.0,9.04,38.89,29.85, ,לא,93911,513-28165,1971.0
28166,מבנה רגיל,2.0,8.93,41.72,32.79, ,לא,93938,513-28166,1990.0
28167,מבנה רגיל,2.0,12.79,38.87,26.08, ,קיימת קומה מפולשת,93973,513-28167,1972.0
28168,מבנה רגיל,2.0,9.25,41.42,32.17, ,לא,93914,513-28168,2011.0
28169,מבנה רגיל,2.0,13.07,43.45,30.38, ,לא,93913,513-28169,1972.0
28170,מבנה רגיל,2.0,7.84,34.75,26.91, ,לא,93975,513-28170,1980.0
28171,מבנה רגיל,2.0,7.31,37.12,29.81, ,לא,93748,513-28171,1961.0
28172,מבנה רגיל,2.0,9.1,35.53,26.43, ,קיימת קומה מפולשת,93742,513-28172,
28173,מבנה בבנייה,1.0,9.81,35.11,25.3, ,לא,93740,513-28173,2009.0
28174,מבנה בבנייה,2.0,8.83,34.77,25.94, ,לא,93738,513-28174,1992.0
28175,מבנה רגיל,2.0,9.41,39.26,29.85, ,לא,130710,513-28175,1989.0
28176,מבנה רגיל,1.0,8.15,36.99,28.84, ,לא,93941,513-28176,1960.0
28177,מבנה רגיל,2.0,9.45,38.2,28.75, ,לא,93745,513-28177,2000.0
28178,מבנה רגיל,3.0,15.23,43.8,28.57, ,לא,93743,513-28178,2000.0
28179,מבנה רגיל,2.0,8.54,34.62,26.08, ,לא,94058,513-28179,2003.0
28180,מבנה רגיל,2.0,9.4,35.42,26.02, ,לא,93868,513-28180,1967.0
28181,מבנה רגיל,1.0,12.36,49.69,37.33, ,לא,93776,513-28181,1962.0
28182,מבנה רגיל,1.0,6.43,32.26,25.83, ,לא,93866,513-28182,1972.0
28183,מבנה רגיל,2.0,8.9,35.45,26.55, ,לא,93857,513-28183,1972.0
28184,מבנה רגיל,2.0,15.01,50.75,35.74, ,קיימת קומה מפולשת,93774,513-28184,1973.0
28185,מבנה רגיל,2.0,8.69,36.08,27.39, ,לא,93864,513-28185,1985.0
28186,מבנה רגיל,2.0,6.78,34.17,27.39, ,לא,93855,513-28186,1969.0
28187,מבנה רגיל,1.0,7.27,40.7,33.43, ,לא,94072,513-28187,1957.0
28188,מבנה רגיל,1.0,8.32,32.61,24.29, ,לא,94061,513-28188,2010.0
28189,מבנה רגיל,1.0,6.07,30.18,24.11, ,לא,94059,513-28189,1962.0
